result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260917T092942Z_baseline_short_1_0	exp_20260917T092942Z_baseline_short_1	short	1789637436	5000000000	600	1789637534	1789637563	1789638134	3.001301	8.067372	1000000000	1	0	2	phone-01	1	1000000000	1	1
2	exp_20260917T092942Z_baseline_short_2_0	exp_20260917T092942Z_baseline_short_2	short	1789637436	5000000000	600	1789637544	1789637653	1789638144	3.970054	5.023332	1000000000	1	0	5	cluster-02	4	1000000000	1	1
3	exp_20260917T092942Z_baseline_short_3_0	exp_20260917T092942Z_baseline_short_3	short	1789637441	5000000000	600	1789637505	1789637534	1789638105	2.579791	7.043447	1000000000	1	0	2	phone-01	1	1000000000	1	1
4	exp_20260917T092942Z_baseline_short_4_0	exp_20260917T092942Z_baseline_short_4	short	1789637441	5000000000	600	1789637544	1789637596	1789638144	5.072752	7.026874	1000000000	1	0	5	cluster-02	4	1000000000	1	1
5	exp_20260917T092942Z_baseline_short_5_0	exp_20260917T092942Z_baseline_short_5	short	1789637446	5000000000	600	1789637544	1789637596	1789638144	5.082766	7.015063	1000000000	1	0	5	cluster-02	4	1000000000	1	1
6	exp_20260917T092942Z_baseline_short_6_0	exp_20260917T092942Z_baseline_short_6	short	1789637451	5000000000	600	1789637544	1789637640	1789638144	4.975907	7.021992	1000000000	1	0	5	cluster-02	4	1000000000	1	1
7	exp_20260917T092942Z_baseline_short_7_0	exp_20260917T092942Z_baseline_short_7	short	1789637451	5000000000	600	1789637546	1789637605	1789638146	2.547343	7.019929	1000000000	1	0	2	phone-01	1	1000000000	1	1
8	exp_20260917T092942Z_baseline_short_8_0	exp_20260917T092942Z_baseline_short_8	short	1789637451	5000000000	600	1789637556	1789637619	1789638156	4.980852	7.018889	1000000000	1	0	4	low-power-01	1	1000000000	1	1
9	exp_20260917T092942Z_baseline_short_9_0	exp_20260917T092942Z_baseline_short_9	short	1789637451	5000000000	600	1789637522	1789637546	1789638122	3.123832	8.021598	1000000000	1	0	2	phone-01	1	1000000000	1	1
10	exp_20260917T092942Z_baseline_short_10_0	exp_20260917T092942Z_baseline_short_10	short	1789637456	5000000000	600	1789637556	1789637581	1789638156	2.585523	7.049664	1000000000	1	0	3	phone-02	1	1000000000	1	1
11	exp_20260917T092942Z_baseline_short_11_0	exp_20260917T092942Z_baseline_short_11	short	1789637457	5000000000	600	1789637534	1789637667	1789638134	4.977219	7.021176	1000000000	1	0	1	desktop-01	2	1000000000	1	1
12	exp_20260917T092942Z_baseline_short_12_0	exp_20260917T092942Z_baseline_short_12	short	1789637457	5000000000	600	1789637563	1789637617	1789638163	2.574493	6.016779	1000000000	1	0	2	phone-01	1	1000000000	1	1
13	exp_20260917T092942Z_baseline_short_13_0	exp_20260917T092942Z_baseline_short_13	short	1789637462	5000000000	600	1789637569	1789637620	1789638169	3.095181	8.068819	1000000000	1	0	3	phone-02	1	1000000000	1	1
14	exp_20260917T092942Z_baseline_short_14_0	exp_20260917T092942Z_baseline_short_14	short	1789637462	5000000000	600	1789637527	1789637577	1789638127	1.93874	4.034226	1000000000	1	0	6	cluster-01	4	1000000000	1	1
15	exp_20260917T092942Z_baseline_short_15_0	exp_20260917T092942Z_baseline_short_15	short	1789637462	5000000000	600	1789637527	1789637584	1789638127	4.915327	7.051268	1000000000	1	0	5	cluster-02	4	1000000000	1	1
16	exp_20260917T092942Z_baseline_short_16_0	exp_20260917T092942Z_baseline_short_16	short	1789637467	5000000000	600	1789637527	1789637569	1789638127	2.539319	7.082187	1000000000	1	0	3	phone-02	1	1000000000	1	1
17	exp_20260917T092942Z_baseline_short_17_0	exp_20260917T092942Z_baseline_short_17	short	1789637467	5000000000	600	1789637515	1789637565	1789638115	5.093996	7.042867	1000000000	1	0	6	cluster-01	4	1000000000	1	1
18	exp_20260917T092942Z_baseline_short_18_0	exp_20260917T092942Z_baseline_short_18	short	1789637472	5000000000	600	1789637515	1789637544	1789638115	5.092882	7.038774	1000000000	1	0	5	cluster-02	4	1000000000	1	1
19	exp_20260917T092942Z_baseline_medium_1_0	exp_20260917T092942Z_baseline_medium_1	medium	1789637472	30000000000	1200	1789637517	1789637723	1789638717	28.10321	29.134215	1000000000	1	0	1	desktop-01	2	1000000000	1	1
20	exp_20260917T092942Z_baseline_medium_2_0	exp_20260917T092942Z_baseline_medium_2	medium	1789637472	30000000000	1200	1789637510	1789637556	1789638710	29.95649	32.075336	1000000000	1	0	4	low-power-01	1	1000000000	1	1
21	exp_20260917T092942Z_baseline_medium_3_0	exp_20260917T092942Z_baseline_medium_3	medium	1789637477	30000000000	1200	1789637527	1789637607	1789638727	14.98505	15.075641	1000000000	1	0	4	low-power-01	1	1000000000	1	1
22	exp_20260917T092942Z_baseline_medium_4_0	exp_20260917T092942Z_baseline_medium_4	medium	1789637477	30000000000	1200	1789637565	1789637635	1789638765	26.31787	27.087253	1000000000	1	0	6	cluster-01	4	1000000000	1	1
23	exp_20260917T092942Z_baseline_medium_5_0	exp_20260917T092942Z_baseline_medium_5	medium	1789637477	30000000000	1200	1789637565	1789637635	1789638765	26.22126	28.093377	1000000000	1	0	6	cluster-01	4	1000000000	1	1
24	exp_20260917T092942Z_baseline_medium_6_0	exp_20260917T092942Z_baseline_medium_6	medium	1789637477	30000000000	1200	1789637565	1789637635	1789638765	26.23159	29.101235	1000000000	1	0	6	cluster-01	4	1000000000	1	1
25	exp_20260917T092942Z_baseline_medium_7_0	exp_20260917T092942Z_baseline_medium_7	medium	1789637482	30000000000	1200	1789637565	1789637703	1789638765	27.36564	28.082524	1000000000	1	0	6	cluster-01	4	1000000000	1	1
26	exp_20260917T092942Z_baseline_medium_8_0	exp_20260917T092942Z_baseline_medium_8	medium	1789637482	30000000000	1200	1789637577	1789637703	1789638777	26.30556	28.079038	1000000000	1	0	6	cluster-01	4	1000000000	1	1
27	exp_20260917T092942Z_baseline_medium_9_0	exp_20260917T092942Z_baseline_medium_9	medium	1789637482	30000000000	1200	1789637577	1789637703	1789638777	25.29133	28.077835	1000000000	1	0	6	cluster-01	4	1000000000	1	1
28	exp_20260917T092942Z_baseline_medium_10_0	exp_20260917T092942Z_baseline_medium_10	medium	1789637482	30000000000	1200	1789637510	1789637556	1789638710	15.19406	32.11846	1000000000	1	0	3	phone-02	1	1000000000	1	1
29	exp_20260917T092942Z_baseline_medium_11_0	exp_20260917T092942Z_baseline_medium_11	medium	1789637487	30000000000	1200	1789637527	1789637577	1789638727	1.849177	3.029457	1000000000	1	0	6	cluster-01	4	1000000000	1	1
30	exp_20260917T092942Z_baseline_medium_12_0	exp_20260917T092942Z_baseline_medium_12	medium	1789637487	30000000000	1200	1789637527	1789637577	1789638727	1.861332	5.040093	1000000000	1	0	6	cluster-01	4	1000000000	1	1
31	exp_20260917T092942Z_baseline_long_1_0	exp_20260917T092942Z_baseline_long_1	long	1789637487	120000000000	3600	1789637505	1789637655	1789641105	73.11317	73.221295	1000000000	1	0	1	desktop-01	2	1000000000	1	1
32	exp_20260917T092942Z_baseline_long_2_0	exp_20260917T092942Z_baseline_long_2	long	1789637487	120000000000	3600	1789637527	1789637691	1789641127	59.12776	59.213511	1000000000	1	0	6	cluster-01	4	1000000000	1	1
33	exp_20260917T092942Z_baseline_long_3_0	exp_20260917T092942Z_baseline_long_3	long	1789637492	120000000000	3600	1789637527	1789637695	1789641127	59.63052	60.218819	1000000000	1	0	5	cluster-02	4	1000000000	1	1
34	exp_20260917T092942Z_baseline_long_4_0	exp_20260917T092942Z_baseline_long_4	long	1789637492	120000000000	3600	1789637527	1789637695	1789641127	59.62373	62.228936	1000000000	1	0	5	cluster-02	4	1000000000	1	1
35	exp_20260917T092942Z_baseline_long_5_0	exp_20260917T092942Z_baseline_long_5	long	1789637492	120000000000	3600	1789637527	1789637695	1789641127	59.53604	61.224894	1000000000	1	0	5	cluster-02	4	1000000000	1	1
36	exp_20260917T092942Z_baseline_long_6_0	exp_20260917T092942Z_baseline_long_6	long	1789637492	120000000000	3600	1789637517	1789637655	1789641117	62.71331	62.71331	1000000000	1	0	1	desktop-01	2	1000000000	1	1
