result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260916T165346Z_baseline_short_1_0	exp_20260916T165346Z_baseline_short_1	short	1789577682	5000000000	600	1789577750	1789577802	1789578350	2.555695	7.036117	1000000000	1	0	1	phone-01	1	1000000000	1	1
2	exp_20260916T165346Z_baseline_short_2_0	exp_20260916T165346Z_baseline_short_2	short	1789577682	5000000000	600	1789577755	1789577791	1789578355	5.084259	7.018728	1000000000	1	0	2	low-power-01	1	1000000000	1	1
3	exp_20260916T165346Z_baseline_short_3_0	exp_20260916T165346Z_baseline_short_3	short	1789577682	5000000000	600	1789577750	1789577814	1789578350	4.992651	6.052168	1000000000	1	0	4	cluster-02	4	1000000000	1	1
4	exp_20260916T165346Z_baseline_short_4_0	exp_20260916T165346Z_baseline_short_4	short	1789577682	5000000000	600	1789577738	1789577767	1789578338	4.976289	7.014777	1000000000	1	0	2	low-power-01	1	1000000000	1	1
5	exp_20260916T165346Z_baseline_short_5_0	exp_20260916T165346Z_baseline_short_5	short	1789577687	5000000000	600	1789577750	1789577789	1789578350	5.039392	7.033615	1000000000	1	0	4	cluster-02	4	1000000000	1	1
6	exp_20260916T165346Z_baseline_short_6_0	exp_20260916T165346Z_baseline_short_6	short	1789577687	5000000000	600	1789577743	1789577779	1789578343	3.738556	5.023597	1000000000	1	0	6	cluster-01	4	1000000000	1	1
7	exp_20260916T165346Z_baseline_short_7_0	exp_20260916T165346Z_baseline_short_7	short	1789577687	5000000000	600	1789577726	1789577750	1789578326	3.099289	8.052758	1000000000	1	0	1	phone-01	1	1000000000	1	1
8	exp_20260916T165346Z_baseline_short_8_0	exp_20260916T165346Z_baseline_short_8	short	1789577687	5000000000	600	1789577743	1789577779	1789578343	3.663038	4.015365	1000000000	1	0	6	cluster-01	4	1000000000	1	1
9	exp_20260916T165346Z_baseline_short_9_0	exp_20260916T165346Z_baseline_short_9	short	1789577687	5000000000	600	1789577726	1789577755	1789578326	5.076219	7.042106	1000000000	1	0	2	low-power-01	1	1000000000	1	1
10	exp_20260916T165346Z_baseline_short_10_0	exp_20260916T165346Z_baseline_short_10	short	1789577687	5000000000	600	1789577742	1789577766	1789578342	5.9666	8.019253	1000000000	1	0	5	desktop-01	2	1000000000	1	1
11	exp_20260916T165346Z_baseline_short_11_0	exp_20260916T165346Z_baseline_short_11	short	1789577687	5000000000	600	1789577743	1789577779	1789578343	1.944061	3.014124	1000000000	1	0	6	cluster-01	4	1000000000	1	1
12	exp_20260916T165346Z_baseline_short_12_0	exp_20260916T165346Z_baseline_short_12	short	1789577687	5000000000	600	1789577750	1789577826	1789578350	5.080513	7.015948	1000000000	1	0	4	cluster-02	4	1000000000	1	1
13	exp_20260916T165346Z_baseline_short_13_0	exp_20260916T165346Z_baseline_short_13	short	1789577692	5000000000	600	1789577754	1789577819	1789578354	4.969416	7.04692	1000000000	1	0	5	desktop-01	2	1000000000	1	1
14	exp_20260916T165346Z_baseline_short_14_0	exp_20260916T165346Z_baseline_short_14	short	1789577692	5000000000	600	1789577762	1789577800	1789578362	6.019354	7.028771	1000000000	1	0	6	cluster-01	4	1000000000	1	1
15	exp_20260916T165346Z_baseline_short_15_0	exp_20260916T165346Z_baseline_short_15	short	1789577692	5000000000	600	1789577762	1789577800	1789578362	4.972138	8.04811	1000000000	1	0	6	cluster-01	4	1000000000	1	1
16	exp_20260916T165346Z_baseline_short_16_0	exp_20260916T165346Z_baseline_short_16	short	1789577692	5000000000	600	1789577762	1789577800	1789578362	4.967902	7.047029	1000000000	1	0	6	cluster-01	4	1000000000	1	1
17	exp_20260916T165346Z_baseline_short_17_0	exp_20260916T165346Z_baseline_short_17	short	1789577692	5000000000	600	1789577738	1789577772	1789578338	5.082037	7.017996	1000000000	1	0	4	cluster-02	4	1000000000	1	1
18	exp_20260916T165346Z_baseline_short_18_0	exp_20260916T165346Z_baseline_short_18	short	1789577697	5000000000	600	1789577731	1789577762	1789578331	5.05211	7.038896	1000000000	1	0	6	cluster-01	4	1000000000	1	1
