result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260916T180210Z_random_short_1_0	exp_20260916T180210Z_random_short_1	short	1789582113	5000000000	600	1789582253	1789582281	1789582853	4.976851	7.019996	1000000000	1	0	5	cluster-01	4	1000000000	1	1
2	exp_20260916T180210Z_random_short_2_0	exp_20260916T180210Z_random_short_2	short	1789582118	5000000000	600	1789582258	1789582291	1789582858	4.98592	7.026469	1000000000	1	0	4	cluster-02	4	1000000000	1	1
3	exp_20260916T180210Z_random_short_3_0	exp_20260916T180210Z_random_short_3	short	1789582118	5000000000	600	1789582211	1789582270	1789582811	4.992681	7.02203	1000000000	1	0	4	cluster-02	4	1000000000	1	1
4	exp_20260916T180210Z_random_short_4_0	exp_20260916T180210Z_random_short_4	short	1789582118	5000000000	600	1789582253	1789582281	1789582853	4.976792	8.022996	1000000000	1	0	5	cluster-01	4	1000000000	1	1
5	exp_20260916T180210Z_random_short_5_0	exp_20260916T180210Z_random_short_5	short	1789582123	5000000000	600	1789582199	1789582236	1789582799	4.886675	9.029288	1000000000	1	0	5	cluster-01	4	1000000000	1	1
6	exp_20260916T180210Z_random_short_6_0	exp_20260916T180210Z_random_short_6	short	1789582123	5000000000	600	1789582199	1789582236	1789582799	4.938344	7.040915	1000000000	1	0	5	cluster-01	4	1000000000	1	1
7	exp_20260916T180210Z_random_short_7_0	exp_20260916T180210Z_random_short_7	short	1789582123	5000000000	600	1789582228	1789582270	1789582828	4.987626	7.023065	1000000000	1	0	4	cluster-02	4	1000000000	1	1
8	exp_20260916T180210Z_random_short_8_0	exp_20260916T180210Z_random_short_8	short	1789582123	5000000000	600	1789582199	1789582236	1789582799	4.81105	7.019005	1000000000	1	0	5	cluster-01	4	1000000000	1	1
9	exp_20260916T180210Z_random_short_9_0	exp_20260916T180210Z_random_short_9	short	1789582128	5000000000	600	1789582211	1789582253	1789582811	5.856126	8.037648	1000000000	1	0	5	cluster-01	4	1000000000	1	1
10	exp_20260916T180210Z_random_short_10_0	exp_20260916T180210Z_random_short_10	short	1789582128	5000000000	600	1789582228	1789582270	1789582828	4.976732	7.018451	1000000000	1	0	4	cluster-02	4	1000000000	1	1
11	exp_20260916T180210Z_random_short_11_0	exp_20260916T180210Z_random_short_11	short	1789582128	5000000000	600	1789582236	1789582265	1789582836	4.980188	9.020531	1000000000	1	0	5	cluster-01	4	1000000000	1	1
12	exp_20260916T180210Z_random_short_12_0	exp_20260916T180210Z_random_short_12	short	1789582128	5000000000	600	1789582211	1789582253	1789582811	1.881951	5.024504	1000000000	1	0	5	cluster-01	4	1000000000	1	1
13	exp_20260916T180210Z_random_short_13_0	exp_20260916T180210Z_random_short_13	short	1789582128	5000000000	600	1789582236	1789582265	1789582836	5.082229	7.026978	1000000000	1	0	5	cluster-01	4	1000000000	1	1
14	exp_20260916T180210Z_random_short_14_0	exp_20260916T180210Z_random_short_14	short	1789582133	5000000000	600	1789582236	1789582265	1789582836	4.981942	8.014424	1000000000	1	0	5	cluster-01	4	1000000000	1	1
15	exp_20260916T180210Z_random_short_15_0	exp_20260916T180210Z_random_short_15	short	1789582133	5000000000	600	1789582199	1789582236	1789582799	4.840549	8.02112	1000000000	1	0	5	cluster-01	4	1000000000	1	1
16	exp_20260916T180210Z_random_short_16_0	exp_20260916T180210Z_random_short_16	short	1789582138	5000000000	600	1789582235	1789582375	1789582835	5.195339	7.03155	1000000000	1	0	1	desktop-01	2	1000000000	1	1
17	exp_20260916T180210Z_random_short_17_0	exp_20260916T180210Z_random_short_17	short	1789582138	5000000000	600	1789582199	1789582228	1789582799	5.905045	8.024001	1000000000	1	0	4	cluster-02	4	1000000000	1	1
