timestamp,node,action
1789636405.965875,cluster-01,start
1789636406.017152,cluster-02,start
1789636406.044291,desktop-01,start
1789636406.072025,low-power-01,start
1789636406.0998359,phone-01,start
1789636406.1268532,phone-02,start
1789636461.836573,cluster-01,stop
1789636467.032774,cluster-01,restart
1789636471.909867,cluster-02,stop
1789636477.099935,cluster-02,restart
1789636482.034778,desktop-01,stop
1789636487.342604,desktop-01,restart
1789636492.1739788,low-power-01,stop
1789636497.366879,low-power-01,restart
1789636502.282262,phone-01,stop
1789636507.4373178,phone-01,restart
1789636512.333236,phone-02,stop
1789636512.599217,cluster-01,stop
1789636517.4476008,phone-02,restart
1789636517.721793,cluster-01,restart
1789636522.61247,cluster-02,stop
1789636527.814467,cluster-02,restart
1789636532.858643,desktop-01,stop
1789636538.0292108,desktop-01,restart
1789636542.8162198,low-power-01,stop
1789636547.951176,low-power-01,restart
1789636552.898253,phone-01,stop
1789636558.0278258,phone-01,restart
1789636562.9066591,phone-02,stop
1789636563.1707242,cluster-01,stop
1789636568.0335948,phone-02,restart
1789636568.2866418,cluster-01,restart
1789636573.2767072,cluster-02,stop
1789636578.4178329,cluster-02,restart
1789636583.51403,desktop-01,stop
