result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260917T084802Z_baseline_short_1_0	exp_20260917T084802Z_baseline_short_1	short	1789634917	5000000000	600	1789635031	1789635081	1789635631	5.722511	7.131762	1000000000	1	0	5	desktop-01	2	1000000000	1	1
2	exp_20260917T084802Z_baseline_short_2_0	exp_20260917T084802Z_baseline_short_2	short	1789634917	5000000000	600	1789635031	1789635060	1789635631	4.715628	7.230161	1000000000	1	0	4	low-power-01	1	1000000000	1	1
3	exp_20260917T084802Z_baseline_short_3_0	exp_20260917T084802Z_baseline_short_3	short	1789634922	5000000000	600	1789635031	1789635081	1789635631	5.938152	8.227153	1000000000	1	0	5	desktop-01	2	1000000000	1	1
4	exp_20260917T084802Z_baseline_short_4_0	exp_20260917T084802Z_baseline_short_4	short	1789634927	5000000000	600	1789635007	1789635050	1789635607	5.766473	8.607087	1000000000	1	0	2	cluster-01	4	1000000000	1	1
5	exp_20260917T084802Z_baseline_short_5_0	exp_20260917T084802Z_baseline_short_5	short	1789634927	5000000000	600	1789635007	1789635050	1789635607	5.858227	10.645443	1000000000	1	0	2	cluster-01	4	1000000000	1	1
6	exp_20260917T084802Z_baseline_short_6_0	exp_20260917T084802Z_baseline_short_6	short	1789634927	5000000000	600	1789635007	1789635050	1789635607	5.961372	9.644118	1000000000	1	0	2	cluster-01	4	1000000000	1	1
7	exp_20260917T084802Z_baseline_short_7_0	exp_20260917T084802Z_baseline_short_7	short	1789634933	5000000000	600	1789635040	1789635064	1789635640	3.635337	9.09276	1000000000	1	0	6	phone-01	1	1000000000	1	1
8	exp_20260917T084802Z_baseline_short_8_0	exp_20260917T084802Z_baseline_short_8	short	1789634933	5000000000	600	1789635049	1789635074	1789635649	3.633291	9.17128	1000000000	1	0	1	phone-02	1	1000000000	1	1
9	exp_20260917T084802Z_baseline_short_9_0	exp_20260917T084802Z_baseline_short_9	short	1789634933	5000000000	600	1789635043	1789635076	1789635643	4.779048	7.11049	1000000000	1	0	4	low-power-01	1	1000000000	1	1
10	exp_20260917T084802Z_baseline_short_10_0	exp_20260917T084802Z_baseline_short_10	short	1789634933	5000000000	600	1789635050	1789635073	1789635650	5.981862	8.163817	1000000000	1	0	2	cluster-01	4	1000000000	1	1
11	exp_20260917T084802Z_baseline_short_11_0	exp_20260917T084802Z_baseline_short_11	short	1789634938	5000000000	600	1789635012	1789635061	1789635612	3.095709	8.058145	1000000000	1	0	1	phone-02	1	1000000000	1	1
12	exp_20260917T084802Z_baseline_short_12_0	exp_20260917T084802Z_baseline_short_12	short	1789634938	5000000000	600	1789635027	1789635052	1789635627	4.106282	11.732252	1000000000	1	0	6	phone-01	1	1000000000	1	1
13	exp_20260917T084802Z_baseline_short_13_0	exp_20260917T084802Z_baseline_short_13	short	1789634943	5000000000	600	1789635021	1789635061	1789635621	5.640931	15.741878	1000000000	1	0	2	cluster-01	4	1000000000	1	1
14	exp_20260917T084802Z_baseline_short_14_0	exp_20260917T084802Z_baseline_short_14	short	1789634943	5000000000	600	1789635018	1789635043	1789635618	5.115187	8.322394	1000000000	1	0	4	low-power-01	1	1000000000	1	1
15	exp_20260917T084802Z_baseline_short_15_0	exp_20260917T084802Z_baseline_short_15	short	1789634943	5000000000	600	1789635014	1789635040	1789635614	3.824482	10.324391	1000000000	1	0	6	phone-01	1	1000000000	1	1
16	exp_20260917T084802Z_baseline_short_16_0	exp_20260917T084802Z_baseline_short_16	short	1789634943	5000000000	600	1789635001	1789635027	1789635601	3.895942	10.952053	1000000000	1	0	6	phone-01	1	1000000000	1	1
17	exp_20260917T084802Z_baseline_short_17_0	exp_20260917T084802Z_baseline_short_17	short	1789634948	5000000000	600	1789635001	1789635031	1789635601	11.14947	13.691892	1000000000	1	0	5	desktop-01	2	1000000000	1	1
18	exp_20260917T084802Z_baseline_short_18_0	exp_20260917T084802Z_baseline_short_18	short	1789634948	5000000000	600	1789635000	1789635031	1789635600	9.191608	13.616766	1000000000	1	0	4	low-power-01	1	1000000000	1	1
