result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260917T092942Z_round_robin_short_1_0	exp_20260917T092942Z_round_robin_short_1	short	1789639357	5000000000	600	1789639436	1789639460	1789640036	5.093236	7.059492	1000000000	1	0	1	desktop-01	2	1000000000	1	1
2	exp_20260917T092942Z_round_robin_short_2_0	exp_20260917T092942Z_round_robin_short_2	short	1789639357	5000000000	600	1789639436	1789639495	1789640036	5.091355	7.04537	1000000000	1	0	2	cluster-01	4	1000000000	1	1
3	exp_20260917T092942Z_round_robin_short_3_0	exp_20260917T092942Z_round_robin_short_3	short	1789639357	5000000000	600	1789639477	1789639552	1789640077	5.033394	7.019989	1000000000	1	0	3	low-power-01	1	1000000000	1	1
4	exp_20260917T092942Z_round_robin_short_4_0	exp_20260917T092942Z_round_robin_short_4	short	1789639357	5000000000	600	1789639465	1789639489	1789640065	3.096619	8.064911	1000000000	1	0	4	phone-02	1	1000000000	1	1
5	exp_20260917T092942Z_round_robin_short_5_0	exp_20260917T092942Z_round_robin_short_5	short	1789639357	5000000000	600	1789639458	1789639482	1789640058	3.079422	8.019094	1000000000	1	0	5	phone-01	1	1000000000	1	1
6	exp_20260917T092942Z_round_robin_short_6_0	exp_20260917T092942Z_round_robin_short_6	short	1789639357	5000000000	600	1789639477	1789639539	1789640077	5.072779	7.020936	1000000000	1	0	1	desktop-01	2	1000000000	1	1
7	exp_20260917T092942Z_round_robin_short_7_0	exp_20260917T092942Z_round_robin_short_7	short	1789639362	5000000000	600	1789639448	1789639477	1789640048	5.081724	8.018908	1000000000	1	0	1	desktop-01	2	1000000000	1	1
8	exp_20260917T092942Z_round_robin_short_8_0	exp_20260917T092942Z_round_robin_short_8	short	1789639362	5000000000	600	1789639453	1789639507	1789640053	5.059941	7.015578	1000000000	1	0	2	cluster-01	4	1000000000	1	1
9	exp_20260917T092942Z_round_robin_short_9_0	exp_20260917T092942Z_round_robin_short_9	short	1789639367	5000000000	600	1789639441	1789639465	1789640041	5.936094	7.038772	1000000000	1	0	3	low-power-01	1	1000000000	1	1
10	exp_20260917T092942Z_round_robin_short_10_0	exp_20260917T092942Z_round_robin_short_10	short	1789639367	5000000000	600	1789639441	1789639465	1789640041	2.579581	7.042351	1000000000	1	0	4	phone-02	1	1000000000	1	1
