result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260917T092942Z_lpt_short_1_0	exp_20260917T092942Z_lpt_short_1	short	1789638173	5000000000	600	1789638259	1789638308	1789638859	3.4544	5.019351	1000000000	1	0	5	cluster-01	4	1000000000	1	1
2	exp_20260917T092942Z_lpt_short_2_0	exp_20260917T092942Z_lpt_short_2	short	1789638173	5000000000	600	1789638266	1789638322	1789638866	5.093768	7.023953	1000000000	1	0	3	cluster-02	4	1000000000	1	1
3	exp_20260917T092942Z_lpt_short_3_0	exp_20260917T092942Z_lpt_short_3	short	1789638173	5000000000	600	1789638266	1789638322	1789638866	5.093042	7.019937	1000000000	1	0	3	cluster-02	4	1000000000	1	1
4	exp_20260917T092942Z_lpt_short_4_0	exp_20260917T092942Z_lpt_short_4	short	1789638178	5000000000	600	1789638266	1789638334	1789638866	4.985725	7.023431	1000000000	1	0	3	cluster-02	4	1000000000	1	1
5	exp_20260917T092942Z_lpt_short_5_0	exp_20260917T092942Z_lpt_short_5	short	1789638178	5000000000	600	1789638271	1789638404	1789638871	5.10236	7.042384	1000000000	1	0	4	desktop-01	2	1000000000	1	1
6	exp_20260917T092942Z_lpt_short_6_0	exp_20260917T092942Z_lpt_short_6	short	1789638178	5000000000	600	1789638296	1789638320	1789638896	5.079458	7.038802	1000000000	1	0	5	cluster-01	4	1000000000	1	1
7	exp_20260917T092942Z_lpt_short_7_0	exp_20260917T092942Z_lpt_short_7	short	1789638183	5000000000	600	1789638296	1789638320	1789638896	5.088226	7.020101	1000000000	1	0	5	cluster-01	4	1000000000	1	1
8	exp_20260917T092942Z_lpt_short_8_0	exp_20260917T092942Z_lpt_short_8	short	1789638183	5000000000	600	1789638296	1789638320	1789638896	5.086699	8.039405	1000000000	1	0	5	cluster-01	4	1000000000	1	1
9	exp_20260917T092942Z_lpt_short_9_0	exp_20260917T092942Z_lpt_short_9	short	1789638183	5000000000	600	1789638320	1789638373	1789638920	5.011587	6.059381	1000000000	1	0	5	cluster-01	4	1000000000	1	1
10	exp_20260917T092942Z_lpt_short_10_0	exp_20260917T092942Z_lpt_short_10	short	1789638188	5000000000	600	1789638308	1789638362	1789638908	4.984898	7.021827	1000000000	1	0	5	cluster-01	4	1000000000	1	1
11	exp_20260917T092942Z_lpt_short_11_0	exp_20260917T092942Z_lpt_short_11	short	1789638188	5000000000	600	1789638308	1789638362	1789638908	5.080269	7.021211	1000000000	1	0	5	cluster-01	4	1000000000	1	1
12	exp_20260917T092942Z_lpt_short_12_0	exp_20260917T092942Z_lpt_short_12	short	1789638188	5000000000	600	1789638308	1789638362	1789638908	5.087742	5.087742	1000000000	1	0	5	cluster-01	4	1000000000	1	1
13	exp_20260917T092942Z_lpt_short_13_0	exp_20260917T092942Z_lpt_short_13	short	1789638188	5000000000	600	1789638320	1789638373	1789638920	5.967754	7.031978	1000000000	1	0	5	cluster-01	4	1000000000	1	1
