result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260916T165346Z_round_robin_short_1_0	exp_20260916T165346Z_round_robin_short_1	short	1789579573	5000000000	600	1789579642	1789579666	1789580242	5.094471	7.061553	1000000000	1	0	1	desktop-01	2	1000000000	1	1
2	exp_20260916T165346Z_round_robin_short_2_0	exp_20260916T165346Z_round_robin_short_2	short	1789579573	5000000000	600	1789579642	1789579671	1789580242	5.096857	7.054945	1000000000	1	0	2	cluster-02	4	1000000000	1	1
3	exp_20260916T165346Z_round_robin_short_3_0	exp_20260916T165346Z_round_robin_short_3	short	1789579573	5000000000	600	1789579647	1789579671	1789580247	3.081527	8.027966	1000000000	1	0	3	phone-01	1	1000000000	1	1
4	exp_20260916T165346Z_round_robin_short_4_0	exp_20260916T165346Z_round_robin_short_4	short	1789579578	5000000000	600	1789579647	1789579678	1789580247	4.98457	7.026614	1000000000	1	0	4	cluster-01	4	1000000000	1	1
5	exp_20260916T165346Z_round_robin_short_5_0	exp_20260916T165346Z_round_robin_short_5	short	1789579578	5000000000	600	1789579659	1789579688	1789580259	5.046567	7.047399	1000000000	1	0	5	low-power-01	1	1000000000	1	1
6	exp_20260916T165346Z_round_robin_short_6_0	exp_20260916T165346Z_round_robin_short_6	short	1789579578	5000000000	600	1789579652	1789579676	1789580252	3.02004	8.026645	1000000000	1	0	6	phone-02	1	1000000000	1	1
7	exp_20260916T165346Z_round_robin_short_7_0	exp_20260916T165346Z_round_robin_short_7	short	1789579578	5000000000	600	1789579654	1789579678	1789580254	5.07778	8.014643	1000000000	1	0	1	desktop-01	2	1000000000	1	1
8	exp_20260916T165346Z_round_robin_short_8_0	exp_20260916T165346Z_round_robin_short_8	short	1789579578	5000000000	600	1789579654	1789579693	1789580254	4.966859	7.028764	1000000000	1	0	2	cluster-02	4	1000000000	1	1
9	exp_20260916T165346Z_round_robin_short_9_0	exp_20260916T165346Z_round_robin_short_9	short	1789579583	5000000000	600	1789579671	1789579705	1789580271	4.970817	7.023961	1000000000	1	0	2	cluster-02	4	1000000000	1	1
10	exp_20260916T165346Z_round_robin_short_10_0	exp_20260916T165346Z_round_robin_short_10	short	1789579583	5000000000	600	1789579659	1789579695	1789580259	1.975398	3.014084	1000000000	1	0	4	cluster-01	4	1000000000	1	1
11	exp_20260916T165346Z_round_robin_short_11_0	exp_20260916T165346Z_round_robin_short_11	short	1789579588	5000000000	600	1789579647	1789579671	1789580247	4.97446	7.031481	1000000000	1	0	5	low-power-01	1	1000000000	1	1
12	exp_20260916T165346Z_round_robin_short_12_0	exp_20260916T165346Z_round_robin_short_12	short	1789579588	5000000000	600	1789579664	1789579688	1789580264	2.550731	7.021032	1000000000	1	0	6	phone-02	1	1000000000	1	1
13	exp_20260916T165346Z_round_robin_short_13_0	exp_20260916T165346Z_round_robin_short_13	short	1789579593	5000000000	600	1789579654	1789579678	1789580254	5.074252	7.013649	1000000000	1	0	1	desktop-01	2	1000000000	1	1
14	exp_20260916T165346Z_round_robin_short_14_0	exp_20260916T165346Z_round_robin_short_14	short	1789579593	5000000000	600	1789579654	1789579693	1789580254	4.965212	8.032158	1000000000	1	0	2	cluster-02	4	1000000000	1	1
15	exp_20260916T165346Z_round_robin_short_15_0	exp_20260916T165346Z_round_robin_short_15	short	1789579593	5000000000	600	1789579659	1789579683	1789580259	3.07711	8.022152	1000000000	1	0	3	phone-01	1	1000000000	1	1
16	exp_20260916T165346Z_round_robin_short_16_0	exp_20260916T165346Z_round_robin_short_16	short	1789579598	5000000000	600	1789579659	1789579695	1789580259	3.415076	4.015629	1000000000	1	0	4	cluster-01	4	1000000000	1	1
17	exp_20260916T165346Z_round_robin_short_17_0	exp_20260916T165346Z_round_robin_short_17	short	1789579598	5000000000	600	1789579671	1789579708	1789580271	5.070789	7.019444	1000000000	1	0	5	low-power-01	1	1000000000	1	1
18	exp_20260916T165346Z_round_robin_short_18_0	exp_20260916T165346Z_round_robin_short_18	short	1789579603	5000000000	600	1789579676	1789579700	1789580276	3.097349	8.01604	1000000000	1	0	6	phone-02	1	1000000000	1	1
19	exp_20260916T165346Z_round_robin_medium_1_0	exp_20260916T165346Z_round_robin_medium_1	medium	1789579603	30000000000	1200	1789579666	1789579710	1789580866	18.20835	19.041834	1000000000	1	0	1	desktop-01	2	1000000000	1	1
20	exp_20260916T165346Z_round_robin_medium_2_0	exp_20260916T165346Z_round_robin_medium_2	medium	1789579608	30000000000	1200	1789579654	1789579705	1789580854	18.14664	19.073951	1000000000	1	0	2	cluster-02	4	1000000000	1	1
21	exp_20260916T165346Z_round_robin_medium_3_0	exp_20260916T165346Z_round_robin_medium_3	medium	1789579608	30000000000	1200	1789579671	1789579723	1789580871	14.8088	30.108676	1000000000	1	0	3	phone-01	1	1000000000	1	1
22	exp_20260916T165346Z_round_robin_medium_4_0	exp_20260916T165346Z_round_robin_medium_4	medium	1789579613	30000000000	1200	1789579659	1789579715	1789580859	18.08119	19.06264	1000000000	1	0	4	cluster-01	4	1000000000	1	1
23	exp_20260916T165346Z_round_robin_medium_5_0	exp_20260916T165346Z_round_robin_medium_5	medium	1789579613	30000000000	1200	1789579678	1789579727	1789580878	20.25822	21.076749	1000000000	1	0	4	cluster-01	4	1000000000	1	1
24	exp_20260916T165346Z_round_robin_medium_6_0	exp_20260916T165346Z_round_robin_medium_6	medium	1789579613	30000000000	1200	1789579678	1789579747	1789580878	20.05314	21.080364	1000000000	1	0	1	desktop-01	2	1000000000	1	1
25	exp_20260916T165346Z_round_robin_medium_7_0	exp_20260916T165346Z_round_robin_medium_7	medium	1789579613	30000000000	1200	1789579666	1789579710	1789580866	18.20648	20.043435	1000000000	1	0	1	desktop-01	2	1000000000	1	1
26	exp_20260916T165346Z_round_robin_medium_8_0	exp_20260916T165346Z_round_robin_medium_8	medium	1789579618	30000000000	1200	1789579654	1789579705	1789580854	18.25419	20.074722	1000000000	1	0	2	cluster-02	4	1000000000	1	1
27	exp_20260916T165346Z_round_robin_medium_9_0	exp_20260916T165346Z_round_robin_medium_9	medium	1789579618	30000000000	1200	1789579671	1789579726	1789580871	18.15897	19.105027	1000000000	1	0	2	cluster-02	4	1000000000	1	1
28	exp_20260916T165346Z_round_robin_medium_10_0	exp_20260916T165346Z_round_robin_medium_10	medium	1789579618	30000000000	1200	1789579659	1789579715	1789580859	18.08402	20.066515	1000000000	1	0	4	cluster-01	4	1000000000	1	1
29	exp_20260916T165346Z_round_robin_medium_11_0	exp_20260916T165346Z_round_robin_medium_11	medium	1789579618	30000000000	1200	1789579678	1789579727	1789580878	20.23438	22.07697	1000000000	1	0	4	cluster-01	4	1000000000	1	1
30	exp_20260916T165346Z_round_robin_medium_12_0	exp_20260916T165346Z_round_robin_medium_12	medium	1789579623	30000000000	1200	1789579678	1789579747	1789580878	19.01306	19.065961	1000000000	1	0	1	desktop-01	2	1000000000	1	1
31	exp_20260916T165346Z_round_robin_long_1_0	exp_20260916T165346Z_round_robin_long_1	long	1789579623	120000000000	3600	1789579671	1789579810	1789583271	76.38365	76.38365	1000000000	1	0	2	cluster-02	4	1000000000	1	1
32	exp_20260916T165346Z_round_robin_long_2_0	exp_20260916T165346Z_round_robin_long_2	long	1789579623	120000000000	3600	1789579671	1789579822	1789583271	84.22546	84.22546	1000000000	1	0	2	cluster-02	4	1000000000	1	1
33	exp_20260916T165346Z_round_robin_long_3_0	exp_20260916T165346Z_round_robin_long_3	long	1789579628	120000000000	3600	1789579678	1789579838	1789583278	81.35494	81.35494	1000000000	1	0	4	cluster-01	4	1000000000	1	1
34	exp_20260916T165346Z_round_robin_long_4_0	exp_20260916T165346Z_round_robin_long_4	long	1789579629	120000000000	3600	1789579678	1789579838	1789583278	82.48053	82.48053	1000000000	1	0	4	cluster-01	4	1000000000	1	1
35	exp_20260916T165346Z_round_robin_long_5_0	exp_20260916T165346Z_round_robin_long_5	long	1789579629	120000000000	3600	1789579683	1789579850	1789583283	42.41683	83.483373	1000000000	1	0	3	phone-01	1	1000000000	1	1
36	exp_20260916T165346Z_round_robin_long_6_0	exp_20260916T165346Z_round_robin_long_6	long	1789579629	120000000000	3600	1789579688	1789579831	1789583288	79.13128	79.13128	1000000000	1	0	5	low-power-01	1	1000000000	1	1
