result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260917T102241Z_weighted_least_loaded_short_1_0	exp_20260917T102241Z_weighted_least_loaded_short_1	short	1789643015	5000000000	600	1789643084	1789643130	1789643684	5.09646	7.057597	1000000000	1	0	1	cluster-02	4	1000000000	1	1
2	exp_20260917T102241Z_weighted_least_loaded_short_2_0	exp_20260917T102241Z_weighted_least_loaded_short_2	short	1789643020	5000000000	600	1789643084	1789643113	1789643684	2.980134	7.049052	1000000000	1	0	2	phone-01	1	1000000000	1	1
3	exp_20260917T102241Z_weighted_least_loaded_short_3_0	exp_20260917T102241Z_weighted_least_loaded_short_3	short	1789643020	5000000000	600	1789643084	1789643113	1789643684	2.573945	7.048048	1000000000	1	0	3	phone-02	1	1000000000	1	1
4	exp_20260917T102241Z_weighted_least_loaded_short_4_0	exp_20260917T102241Z_weighted_least_loaded_short_4	short	1789643020	5000000000	600	1789643089	1789643118	1789643689	5.066167	7.03966	1000000000	1	0	5	low-power-01	1	1000000000	1	1
5	exp_20260917T102241Z_weighted_least_loaded_short_5_0	exp_20260917T102241Z_weighted_least_loaded_short_5	short	1789643020	5000000000	600	1789643084	1789643113	1789643684	5.095577	7.042766	1000000000	1	0	4	desktop-01	2	1000000000	1	1
6	exp_20260917T102241Z_weighted_least_loaded_short_6_0	exp_20260917T102241Z_weighted_least_loaded_short_6	short	1789643025	5000000000	600	1789643089	1789643162	1789643689	5.091868	7.052301	1000000000	1	0	6	cluster-01	4	1000000000	1	1
7	exp_20260917T102241Z_weighted_least_loaded_short_7_0	exp_20260917T102241Z_weighted_least_loaded_short_7	short	1789643025	5000000000	600	1789643101	1789643177	1789643701	5.071165	7.033757	1000000000	1	0	1	cluster-02	4	1000000000	1	1
8	exp_20260917T102241Z_weighted_least_loaded_short_8_0	exp_20260917T102241Z_weighted_least_loaded_short_8	short	1789643025	5000000000	600	1789643101	1789643130	1789643701	3.025621	7.019948	1000000000	1	0	2	phone-01	1	1000000000	1	1
9	exp_20260917T102241Z_weighted_least_loaded_short_9_0	exp_20260917T102241Z_weighted_least_loaded_short_9	short	1789643030	5000000000	600	1789643101	1789643150	1789643701	4.976794	8.021734	1000000000	1	0	4	desktop-01	2	1000000000	1	1
10	exp_20260917T102241Z_weighted_least_loaded_short_10_0	exp_20260917T102241Z_weighted_least_loaded_short_10	short	1789643030	5000000000	600	1789643096	1789643130	1789643696	2.566258	7.012184	1000000000	1	0	3	phone-02	1	1000000000	1	1
11	exp_20260917T102241Z_weighted_least_loaded_short_11_0	exp_20260917T102241Z_weighted_least_loaded_short_11	short	1789643030	5000000000	600	1789643101	1789643177	1789643701	5.057113	10.05419	1000000000	1	0	1	cluster-02	4	1000000000	1	1
12	exp_20260917T102241Z_weighted_least_loaded_short_12_0	exp_20260917T102241Z_weighted_least_loaded_short_12	short	1789643030	5000000000	600	1789643101	1789643150	1789643701	4.964621	7.018743	1000000000	1	0	4	desktop-01	2	1000000000	1	1
13	exp_20260917T102241Z_weighted_least_loaded_short_13_0	exp_20260917T102241Z_weighted_least_loaded_short_13	short	1789643030	5000000000	600	1789643106	1789643150	1789643706	5.086405	7.023209	1000000000	1	0	5	low-power-01	1	1000000000	1	1
14	exp_20260917T102241Z_weighted_least_loaded_short_14_0	exp_20260917T102241Z_weighted_least_loaded_short_14	short	1789643035	5000000000	600	1789643101	1789643177	1789643701	5.067123	8.039851	1000000000	1	0	1	cluster-02	4	1000000000	1	1
15	exp_20260917T102241Z_weighted_least_loaded_short_15_0	exp_20260917T102241Z_weighted_least_loaded_short_15	short	1789643040	5000000000	600	1789643101	1789643177	1789643701	5.06285	9.048821	1000000000	1	0	1	cluster-02	4	1000000000	1	1
16	exp_20260917T102241Z_weighted_least_loaded_short_16_0	exp_20260917T102241Z_weighted_least_loaded_short_16	short	1789643040	5000000000	600	1789643113	1789643142	1789643713	2.592253	7.034849	1000000000	1	0	3	phone-02	1	1000000000	1	1
17	exp_20260917T102241Z_weighted_least_loaded_short_17_0	exp_20260917T102241Z_weighted_least_loaded_short_17	short	1789643040	5000000000	600	1789643113	1789643165	1789643713	2.559773	7.026421	1000000000	1	0	2	phone-01	1	1000000000	1	1
18	exp_20260917T102241Z_weighted_least_loaded_short_18_0	exp_20260917T102241Z_weighted_least_loaded_short_18	short	1789643040	5000000000	600	1789643113	1789643187	1789643713	4.972453	7.036498	1000000000	1	0	4	desktop-01	2	1000000000	1	1
