result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260917T084802Z_lpt_short_1_0	exp_20260917T084802Z_lpt_short_1	short	1789635681	5000000000	600	1789635777	1789635836	1789636377	3.985002	11.20631	1000000000	1	0	3	desktop-01	2	1000000000	1	1
2	exp_20260917T084802Z_lpt_short_2_0	exp_20260917T084802Z_lpt_short_2	short	1789635681	5000000000	600	1789635784	1789635837	1789636384	5.083405	7.026811	1000000000	1	0	1	cluster-01	4	1000000000	1	1
3	exp_20260917T084802Z_lpt_short_3_0	exp_20260917T084802Z_lpt_short_3	short	1789635681	5000000000	600	1789635789	1789635836	1789636389	5.035705	7.034032	1000000000	1	0	2	cluster-02	4	1000000000	1	1
4	exp_20260917T084802Z_lpt_short_4_0	exp_20260917T084802Z_lpt_short_4	short	1789635681	5000000000	600	1789635784	1789635837	1789636384	5.083062	7.03382	1000000000	1	0	1	cluster-01	4	1000000000	1	1
5	exp_20260917T084802Z_lpt_short_5_0	exp_20260917T084802Z_lpt_short_5	short	1789635681	5000000000	600	1789635789	1789635853	1789636389	5.983682	8.056003	1000000000	1	0	3	desktop-01	2	1000000000	1	1
6	exp_20260917T084802Z_lpt_short_6_0	exp_20260917T084802Z_lpt_short_6	short	1789635686	5000000000	600	1789635784	1789635837	1789636384	4.97105	7.033116	1000000000	1	0	1	cluster-01	4	1000000000	1	1
7	exp_20260917T084802Z_lpt_short_7_0	exp_20260917T084802Z_lpt_short_7	short	1789635686	5000000000	600	1789635789	1789635836	1789636389	6.04329	8.06338	1000000000	1	0	2	cluster-02	4	1000000000	1	1
8	exp_20260917T084802Z_lpt_short_8_0	exp_20260917T084802Z_lpt_short_8	short	1789635691	5000000000	600	1789635789	1789635836	1789636389	4.940062	7.033651	1000000000	1	0	2	cluster-02	4	1000000000	1	1
9	exp_20260917T084802Z_lpt_short_9_0	exp_20260917T084802Z_lpt_short_9	short	1789635691	5000000000	600	1789635819	1789635849	1789636419	4.951639	7.039253	1000000000	1	0	1	cluster-01	4	1000000000	1	1
10	exp_20260917T084802Z_lpt_short_10_0	exp_20260917T084802Z_lpt_short_10	short	1789635691	5000000000	600	1789635819	1789635849	1789636419	4.972555	6.043889	1000000000	1	0	1	cluster-01	4	1000000000	1	1
11	exp_20260917T084802Z_lpt_short_11_0	exp_20260917T084802Z_lpt_short_11	short	1789635691	5000000000	600	1789635819	1789635849	1789636419	4.937214	7.043553	1000000000	1	0	1	cluster-01	4	1000000000	1	1
12	exp_20260917T084802Z_lpt_short_12_0	exp_20260917T084802Z_lpt_short_12	short	1789635696	5000000000	600	1789635824	1789635853	1789636424	6.050066	8.036052	1000000000	1	0	3	desktop-01	2	1000000000	1	1
