result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260917T102241Z_random_short_1_0	exp_20260917T102241Z_random_short_1	short	1789641008	5000000000	600	1789641183	1789641258	1789641783	5.97326	7.028805	1000000000	1	0	6	cluster-01	4	1000000000	1	1
2	exp_20260917T102241Z_random_short_2_0	exp_20260917T102241Z_random_short_2	short	1789641008	5000000000	600	1789641183	1789641258	1789641783	4.979783	6.024024	1000000000	1	0	6	cluster-01	4	1000000000	1	1
3	exp_20260917T102241Z_random_short_3_0	exp_20260917T102241Z_random_short_3	short	1789641008	5000000000	600	1789641143	1789641213	1789641743	5.069065	7.02462	1000000000	1	0	4	desktop-01	2	1000000000	1	1
4	exp_20260917T102241Z_random_short_4_0	exp_20260917T102241Z_random_short_4	short	1789641008	5000000000	600	1789641156	1789641230	1789641756	0.960315	1.003654	1000000000	1	0	3	cluster-02	4	1000000000	1	1
5	exp_20260917T102241Z_random_short_5_0	exp_20260917T102241Z_random_short_5	short	1789641013	5000000000	600	1789641118	1789641230	1789641718	5.065369	7.042161	1000000000	1	0	3	cluster-02	4	1000000000	1	1
6	exp_20260917T102241Z_random_short_6_0	exp_20260917T102241Z_random_short_6	short	1789641013	5000000000	600	1789641118	1789641230	1789641718	5.071701	7.049389	1000000000	1	0	3	cluster-02	4	1000000000	1	1
7	exp_20260917T102241Z_random_short_7_0	exp_20260917T102241Z_random_short_7	short	1789641013	5000000000	600	1789641158	1789641229	1789641758	2.569494	7.038448	1000000000	1	0	5	phone-01	1	1000000000	1	1
8	exp_20260917T102241Z_random_short_8_0	exp_20260917T102241Z_random_short_8	short	1789641018	5000000000	600	1789641126	1789641229	1789641726	3.051227	8.022631	1000000000	1	0	5	phone-01	1	1000000000	1	1
9	exp_20260917T102241Z_random_short_9_0	exp_20260917T102241Z_random_short_9	short	1789641018	5000000000	600	1789641151	1789641220	1789641751	3.408523	5.022851	1000000000	1	0	6	cluster-01	4	1000000000	1	1
10	exp_20260917T102241Z_random_short_10_0	exp_20260917T102241Z_random_short_10	short	1789641023	5000000000	600	1789641156	1789641230	1789641756	4.985029	6.033045	1000000000	1	0	3	cluster-02	4	1000000000	1	1
