result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260916T180210Z_lpt_short_1_0	exp_20260916T180210Z_lpt_short_1	short	1789582460	5000000000	600	1789582555	1789582583	1789583155	4.669268	7.049114	1000000000	1	0	6	cluster-01	4	1000000000	1	1
2	exp_20260916T180210Z_lpt_short_2_0	exp_20260916T180210Z_lpt_short_2	short	1789582465	5000000000	600	1789582562	1789582642	1789583162	5.080502	7.025114	1000000000	1	0	2	desktop-01	2	1000000000	1	1
3	exp_20260916T180210Z_lpt_short_3_0	exp_20260916T180210Z_lpt_short_3	short	1789582465	5000000000	600	1789582562	1789582620	1789583162	5.074827	7.018452	1000000000	1	0	3	cluster-02	4	1000000000	1	1
4	exp_20260916T180210Z_lpt_short_4_0	exp_20260916T180210Z_lpt_short_4	short	1789582470	5000000000	600	1789582562	1789582620	1789583162	5.958587	7.014773	1000000000	1	0	3	cluster-02	4	1000000000	1	1
5	exp_20260916T180210Z_lpt_short_5_0	exp_20260916T180210Z_lpt_short_5	short	1789582475	5000000000	600	1789582562	1789582620	1789583162	5.932943	7.035904	1000000000	1	0	3	cluster-02	4	1000000000	1	1
6	exp_20260916T180210Z_lpt_short_6_0	exp_20260916T180210Z_lpt_short_6	short	1789582475	5000000000	600	1789582583	1789582634	1789583183	5.963618	8.035494	1000000000	1	0	6	cluster-01	4	1000000000	1	1
7	exp_20260916T180210Z_lpt_short_7_0	exp_20260916T180210Z_lpt_short_7	short	1789582480	5000000000	600	1789582591	1789582670	1789583191	5.089758	7.029802	1000000000	1	0	2	desktop-01	2	1000000000	1	1
8	exp_20260916T180210Z_lpt_short_8_0	exp_20260916T180210Z_lpt_short_8	short	1789582480	5000000000	600	1789582567	1789582612	1789583167	4.987196	7.022082	1000000000	1	0	6	cluster-01	4	1000000000	1	1
9	exp_20260916T180210Z_lpt_short_9_0	exp_20260916T180210Z_lpt_short_9	short	1789582485	5000000000	600	1789582567	1789582634	1789583167	6.070736	8.034021	1000000000	1	0	6	cluster-01	4	1000000000	1	1
10	exp_20260916T180210Z_lpt_short_10_0	exp_20260916T180210Z_lpt_short_10	short	1789582485	5000000000	600	1789582567	1789582612	1789583167	4.979506	8.020747	1000000000	1	0	6	cluster-01	4	1000000000	1	1
11	exp_20260916T180210Z_lpt_short_11_0	exp_20260916T180210Z_lpt_short_11	short	1789582485	5000000000	600	1789582595	1789582634	1789583195	5.945867	8.042231	1000000000	1	0	6	cluster-01	4	1000000000	1	1
12	exp_20260916T180210Z_lpt_short_12_0	exp_20260916T180210Z_lpt_short_12	short	1789582485	5000000000	600	1789582595	1789582634	1789583195	6.072271	8.039749	1000000000	1	0	6	cluster-01	4	1000000000	1	1
13	exp_20260916T180210Z_lpt_short_13_0	exp_20260916T180210Z_lpt_short_13	short	1789582485	5000000000	600	1789582603	1789582636	1789583203	5.948458	7.021849	1000000000	1	0	3	cluster-02	4	1000000000	1	1
14	exp_20260916T180210Z_lpt_short_14_0	exp_20260916T180210Z_lpt_short_14	short	1789582485	5000000000	600	1789582603	1789582636	1789583203	4.985863	7.023638	1000000000	1	0	3	cluster-02	4	1000000000	1	1
15	exp_20260916T180210Z_lpt_short_15_0	exp_20260916T180210Z_lpt_short_15	short	1789582485	5000000000	600	1789582603	1789582620	1789583203	4.977266	7.030121	1000000000	1	0	3	cluster-02	4	1000000000	1	1
16	exp_20260916T180210Z_lpt_short_16_0	exp_20260916T180210Z_lpt_short_16	short	1789582490	5000000000	600	1789582612	1789582651	1789583212	6.000855	6.026297	1000000000	1	0	6	cluster-01	4	1000000000	1	1
17	exp_20260916T180210Z_lpt_short_17_0	exp_20260916T180210Z_lpt_short_17	short	1789582490	5000000000	600	1789582612	1789582651	1789583212	5.970091	6.026297	1000000000	1	0	6	cluster-01	4	1000000000	1	1
18	exp_20260916T180210Z_lpt_short_18_0	exp_20260916T180210Z_lpt_short_18	short	1789582490	5000000000	600	1789582612	1789582651	1789583212	4.973593	6.020601	1000000000	1	0	6	cluster-01	4	1000000000	1	1
19	exp_20260916T180210Z_lpt_medium_1_0	exp_20260916T180210Z_lpt_medium_1	medium	1789582490	30000000000	1200	1789582550	1789582625	1789583750	19.2432	20.056636	1000000000	1	0	2	desktop-01	2	1000000000	1	1
20	exp_20260916T180210Z_lpt_medium_2_0	exp_20260916T180210Z_lpt_medium_2	medium	1789582490	30000000000	1200	1789582550	1789582591	1789583750	29.80508	32.085905	1000000000	1	0	2	desktop-01	2	1000000000	1	1
21	exp_20260916T180210Z_lpt_medium_3_0	exp_20260916T180210Z_lpt_medium_3	medium	1789582495	30000000000	1200	1789582550	1789582603	1789583750	28.35527	30.079065	1000000000	1	0	3	cluster-02	4	1000000000	1	1
22	exp_20260916T180210Z_lpt_medium_4_0	exp_20260916T180210Z_lpt_medium_4	medium	1789582495	30000000000	1200	1789582550	1789582603	1789583750	28.29451	32.088795	1000000000	1	0	3	cluster-02	4	1000000000	1	1
23	exp_20260916T180210Z_lpt_medium_5_0	exp_20260916T180210Z_lpt_medium_5	medium	1789582495	30000000000	1200	1789582550	1789582603	1789583750	28.25546	31.080052	1000000000	1	0	3	cluster-02	4	1000000000	1	1
24	exp_20260916T180210Z_lpt_medium_6_0	exp_20260916T180210Z_lpt_medium_6	medium	1789582495	30000000000	1200	1789582550	1789582654	1789583750	30.07411	32.121994	1000000000	1	0	3	cluster-02	4	1000000000	1	1
25	exp_20260916T180210Z_lpt_medium_7_0	exp_20260916T180210Z_lpt_medium_7	medium	1789582495	30000000000	1200	1789582551	1789582715	1789583751	30.44421	32.122792	1000000000	1	0	4	low-power-01	1	1000000000	1	1
26	exp_20260916T180210Z_lpt_medium_8_0	exp_20260916T180210Z_lpt_medium_8	medium	1789582500	30000000000	1200	1789582551	1789582712	1789583751	10.83705	22.111096	1000000000	1	0	5	phone-02	1	1000000000	1	1
27	exp_20260916T180210Z_lpt_medium_9_0	exp_20260916T180210Z_lpt_medium_9	medium	1789582505	30000000000	1200	1789582551	1789582724	1789583751	15.77442	33.134062	1000000000	1	0	1	phone-01	1	1000000000	1	1
28	exp_20260916T180210Z_lpt_medium_10_0	exp_20260916T180210Z_lpt_medium_10	medium	1789582505	30000000000	1200	1789582555	1789582595	1789583755	18.66957	20.12252	1000000000	1	0	6	cluster-01	4	1000000000	1	1
