result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260917T084802Z_hybrid_short_1_0	exp_20260917T084802Z_hybrid_short_1	short	1789636355	5000000000	600	1789636441	1789636470	1789637041	2.614095	7.085014	1000000000	1	0	3	phone-02	1	1000000000	1	1
2	exp_20260917T084802Z_hybrid_short_2_0	exp_20260917T084802Z_hybrid_short_2	short	1789636360	5000000000	600	1789636424	1789636453	1789637024	3.063816	8.035664	1000000000	1	0	3	phone-02	1	1000000000	1	1
3	exp_20260917T084802Z_hybrid_short_3_0	exp_20260917T084802Z_hybrid_short_3	short	1789636360	5000000000	600	1789636424	1789636448	1789637024	3.031499	8.045965	1000000000	1	0	4	phone-01	1	1000000000	1	1
4	exp_20260917T084802Z_hybrid_short_4_0	exp_20260917T084802Z_hybrid_short_4	short	1789636360	5000000000	600	1789636448	1789636472	1789637048	2.515898	6.019973	1000000000	1	0	4	phone-01	1	1000000000	1	1
5	exp_20260917T084802Z_hybrid_short_5_0	exp_20260917T084802Z_hybrid_short_5	short	1789636365	5000000000	600	1789636452	1789636560	1789637052	5.041002	8.028645	1000000000	1	0	5	cluster-01	4	1000000000	1	1
6	exp_20260917T084802Z_hybrid_short_6_0	exp_20260917T084802Z_hybrid_short_6	short	1789636365	5000000000	600	1789636452	1789636563	1789637052	4.989876	7.020289	1000000000	1	0	2	cluster-02	4	1000000000	1	1
7	exp_20260917T084802Z_hybrid_short_7_0	exp_20260917T084802Z_hybrid_short_7	short	1789636365	5000000000	600	1789636436	1789636460	1789637036	3.523891	9.080168	1000000000	1	0	4	phone-01	1	1000000000	1	1
8	exp_20260917T084802Z_hybrid_short_8_0	exp_20260917T084802Z_hybrid_short_8	short	1789636365	5000000000	600	1789636452	1789636569	1789637052	4.980942	7.024995	1000000000	1	0	5	cluster-01	4	1000000000	1	1
9	exp_20260917T084802Z_hybrid_short_9_0	exp_20260917T084802Z_hybrid_short_9	short	1789636370	5000000000	600	1789636452	1789636563	1789637052	5.068629	7.019593	1000000000	1	0	2	cluster-02	4	1000000000	1	1
10	exp_20260917T084802Z_hybrid_short_10_0	exp_20260917T084802Z_hybrid_short_10	short	1789636370	5000000000	600	1789636453	1789636482	1789637053	2.560669	7.029715	1000000000	1	0	3	phone-02	1	1000000000	1	1
11	exp_20260917T084802Z_hybrid_short_11_0	exp_20260917T084802Z_hybrid_short_11	short	1789636370	5000000000	600	1789636460	1789636484	1789637060	3.082193	8.043276	1000000000	1	0	4	phone-01	1	1000000000	1	1
12	exp_20260917T084802Z_hybrid_short_12_0	exp_20260917T084802Z_hybrid_short_12	short	1789636370	5000000000	600	1789636470	1789636494	1789637070	3.064086	8.018995	1000000000	1	0	3	phone-02	1	1000000000	1	1
13	exp_20260917T084802Z_hybrid_short_13_0	exp_20260917T084802Z_hybrid_short_13	short	1789636375	5000000000	600	1789636467	1789636510	1789637067	6.030539	8.016266	1000000000	1	0	1	desktop-01	2	1000000000	1	1
14	exp_20260917T084802Z_hybrid_short_14_0	exp_20260917T084802Z_hybrid_short_14	short	1789636375	5000000000	600	1789636470	1789636520	1789637070	4.980589	7.027999	1000000000	1	0	6	low-power-01	1	1000000000	1	1
15	exp_20260917T084802Z_hybrid_short_15_0	exp_20260917T084802Z_hybrid_short_15	short	1789636375	5000000000	600	1789636472	1789636501	1789637072	3.569771	9.022464	1000000000	1	0	4	phone-01	1	1000000000	1	1
16	exp_20260917T084802Z_hybrid_short_16_0	exp_20260917T084802Z_hybrid_short_16	short	1789636375	5000000000	600	1789636484	1789636522	1789637084	4.986245	7.022671	1000000000	1	0	1	desktop-01	2	1000000000	1	1
17	exp_20260917T084802Z_hybrid_short_17_0	exp_20260917T084802Z_hybrid_short_17	short	1789636380	5000000000	600	1789636482	1789636511	1789637082	3.642613	9.068018	1000000000	1	0	3	phone-02	1	1000000000	1	1
18	exp_20260917T084802Z_hybrid_short_18_0	exp_20260917T084802Z_hybrid_short_18	short	1789636380	5000000000	600	1789636484	1789636518	1789637084	2.545847	6.067781	1000000000	1	0	4	phone-01	1	1000000000	1	1
19	exp_20260917T084802Z_hybrid_medium_1_0	exp_20260917T084802Z_hybrid_medium_1	medium	1789636380	30000000000	1200	1789636419	1789636467	1789637619	30.03074	32.106882	1000000000	1	0	1	desktop-01	2	1000000000	1	1
20	exp_20260917T084802Z_hybrid_medium_2_0	exp_20260917T084802Z_hybrid_medium_2	medium	1789636380	30000000000	1200	1789636424	1789636470	1789637624	30.11648	32.115941	1000000000	1	0	6	low-power-01	1	1000000000	1	1
21	exp_20260917T084802Z_hybrid_medium_3_0	exp_20260917T084802Z_hybrid_medium_3	medium	1789636385	30000000000	1200	1789636431	1789636484	1789637631	30.5213	32.150431	1000000000	1	0	1	desktop-01	2	1000000000	1	1
22	exp_20260917T084802Z_hybrid_medium_4_0	exp_20260917T084802Z_hybrid_medium_4	medium	1789636385	30000000000	1200	1789636431	1789636498	1789637631	25.20989	32.138987	1000000000	1	0	1	desktop-01	2	1000000000	1	1
23	exp_20260917T084802Z_hybrid_medium_5_0	exp_20260917T084802Z_hybrid_medium_5	medium	1789636385	30000000000	1200	1789636440	1789636519	1789637640	29.86965	32.090666	1000000000	1	0	5	cluster-01	4	1000000000	1	1
24	exp_20260917T084802Z_hybrid_medium_6_0	exp_20260917T084802Z_hybrid_medium_6	medium	1789636390	30000000000	1200	1789636440	1789636522	1789637640	30.32691	32.097202	1000000000	1	0	2	cluster-02	4	1000000000	1	1
25	exp_20260917T084802Z_hybrid_medium_7_0	exp_20260917T084802Z_hybrid_medium_7	medium	1789636390	30000000000	1200	1789636440	1789636485	1789637640	24.94722	32.292896	1000000000	1	0	5	cluster-01	4	1000000000	1	1
26	exp_20260917T084802Z_hybrid_medium_8_0	exp_20260917T084802Z_hybrid_medium_8	medium	1789636390	30000000000	1200	1789636440	1789636488	1789637640	29.21434	36.293968	1000000000	1	0	2	cluster-02	4	1000000000	1	1
27	exp_20260917T084802Z_hybrid_medium_9_0	exp_20260917T084802Z_hybrid_medium_9	medium	1789636395	30000000000	1200	1789636441	1789636508	1789637641	29.34185	36.303595	1000000000	1	0	6	low-power-01	1	1000000000	1	1
