result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260917T084802Z_sjf_short_1_0	exp_20260917T084802Z_sjf_short_1	short	1789636007	5000000000	600	1789636071	1789636105	1789636671	5.940449	7.048808	1000000000	1	0	1	cluster-01	4	1000000000	1	1
2	exp_20260917T084802Z_sjf_short_2_0	exp_20260917T084802Z_sjf_short_2	short	1789636007	5000000000	600	1789636076	1789636100	1789636676	5.971079	7.038835	1000000000	1	0	5	cluster-02	4	1000000000	1	1
3	exp_20260917T084802Z_sjf_short_3_0	exp_20260917T084802Z_sjf_short_3	short	1789636012	5000000000	600	1789636071	1789636100	1789636671	5.954281	7.049462	1000000000	1	0	2	desktop-01	2	1000000000	1	1
4	exp_20260917T084802Z_sjf_short_4_0	exp_20260917T084802Z_sjf_short_4	short	1789636012	5000000000	600	1789636071	1789636100	1789636671	2.5519	7.044496	1000000000	1	0	3	phone-01	1	1000000000	1	1
5	exp_20260917T084802Z_sjf_short_5_0	exp_20260917T084802Z_sjf_short_5	short	1789636012	5000000000	600	1789636071	1789636095	1789636671	2.602042	7.038416	1000000000	1	0	4	phone-02	1	1000000000	1	1
6	exp_20260917T084802Z_sjf_short_6_0	exp_20260917T084802Z_sjf_short_6	short	1789636017	5000000000	600	1789636076	1789636100	1789636676	5.965018	7.038828	1000000000	1	0	6	low-power-01	1	1000000000	1	1
7	exp_20260917T084802Z_sjf_short_7_0	exp_20260917T084802Z_sjf_short_7	short	1789636017	5000000000	600	1789636083	1789636107	1789636683	3.069507	8.026567	1000000000	1	0	4	phone-02	1	1000000000	1	1
8	exp_20260917T084802Z_sjf_short_8_0	exp_20260917T084802Z_sjf_short_8	short	1789636017	5000000000	600	1789636088	1789636120	1789636688	4.984893	10.026915	1000000000	1	0	1	cluster-01	4	1000000000	1	1
9	exp_20260917T084802Z_sjf_short_9_0	exp_20260917T084802Z_sjf_short_9	short	1789636022	5000000000	600	1789636088	1789636112	1789636688	3.099842	8.061031	1000000000	1	0	3	phone-01	1	1000000000	1	1
10	exp_20260917T084802Z_sjf_short_10_0	exp_20260917T084802Z_sjf_short_10	short	1789636022	5000000000	600	1789636083	1789636117	1789636683	4.978732	7.019548	1000000000	1	0	2	desktop-01	2	1000000000	1	1
11	exp_20260917T084802Z_sjf_short_11_0	exp_20260917T084802Z_sjf_short_11	short	1789636022	5000000000	600	1789636083	1789636117	1789636683	4.983224	8.020563	1000000000	1	0	2	desktop-01	2	1000000000	1	1
12	exp_20260917T084802Z_sjf_short_12_0	exp_20260917T084802Z_sjf_short_12	short	1789636022	5000000000	600	1789636088	1789636112	1789636688	4.98241	6.014891	1000000000	1	0	6	low-power-01	1	1000000000	1	1
