result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
1	exp_20260916T180210Z_hybrid_short_1_0	exp_20260916T180210Z_hybrid_short_1	short	1789583177	5000000000	600	1789583251	1789583285	1789583851	3.017784	8.025215	1000000000	1	0	3	phone-02	1	1000000000	1	1
2	exp_20260916T180210Z_hybrid_short_2_0	exp_20260916T180210Z_hybrid_short_2	short	1789583182	5000000000	600	1789583285	1789583331	1789583885	4.985344	7.031926	1000000000	1	0	1	cluster-02	4	1000000000	1	1
3	exp_20260916T180210Z_hybrid_short_3_0	exp_20260916T180210Z_hybrid_short_3	short	1789583182	5000000000	600	1789583256	1789583285	1789583856	3.052868	8.035807	1000000000	1	0	5	phone-01	1	1000000000	1	1
4	exp_20260916T180210Z_hybrid_short_4_0	exp_20260916T180210Z_hybrid_short_4	short	1789583182	5000000000	600	1789583268	1789583297	1789583868	2.604701	7.031693	1000000000	1	0	3	phone-02	1	1000000000	1	1
5	exp_20260916T180210Z_hybrid_short_5_0	exp_20260916T180210Z_hybrid_short_5	short	1789583182	5000000000	600	1789583273	1789583302	1789583873	2.588472	7.043011	1000000000	1	0	5	phone-01	1	1000000000	1	1
6	exp_20260916T180210Z_hybrid_short_6_0	exp_20260916T180210Z_hybrid_short_6	short	1789583187	5000000000	600	1789583285	1789583309	1789583885	3.605767	9.020934	1000000000	1	0	3	phone-02	1	1000000000	1	1
7	exp_20260916T180210Z_hybrid_short_7_0	exp_20260916T180210Z_hybrid_short_7	short	1789583187	5000000000	600	1789583280	1789583332	1789583880	4.985774	5.013232	1000000000	1	0	6	desktop-01	2	1000000000	1	1
8	exp_20260916T180210Z_hybrid_short_8_0	exp_20260916T180210Z_hybrid_short_8	short	1789583192	5000000000	600	1789583297	1789583321	1789583897	3.041901	8.058001	1000000000	1	0	3	phone-02	1	1000000000	1	1
9	exp_20260916T180210Z_hybrid_short_9_0	exp_20260916T180210Z_hybrid_short_9	short	1789583192	5000000000	600	1789583285	1789583331	1789583885	5.080733	7.025174	1000000000	1	0	1	cluster-02	4	1000000000	1	1
10	exp_20260916T180210Z_hybrid_short_10_0	exp_20260916T180210Z_hybrid_short_10	short	1789583192	5000000000	600	1789583285	1789583314	1789583885	3.53931	9.025327	1000000000	1	0	5	phone-01	1	1000000000	1	1
11	exp_20260916T180210Z_hybrid_short_11_0	exp_20260916T180210Z_hybrid_short_11	short	1789583197	5000000000	600	1789583285	1789583343	1789583885	5.032221	7.069837	1000000000	1	0	1	cluster-02	4	1000000000	1	1
12	exp_20260916T180210Z_hybrid_short_12_0	exp_20260916T180210Z_hybrid_short_12	short	1789583197	5000000000	600	1789583302	1789583331	1789583902	3.031787	8.027054	1000000000	1	0	5	phone-01	1	1000000000	1	1
13	exp_20260916T180210Z_hybrid_short_13_0	exp_20260916T180210Z_hybrid_short_13	short	1789583202	5000000000	600	1789583302	1789583356	1789583902	4.98566	7.021088	1000000000	1	0	4	low-power-01	1	1000000000	1	1
14	exp_20260916T180210Z_hybrid_short_14_0	exp_20260916T180210Z_hybrid_short_14	short	1789583202	5000000000	600	1789583304	1789583332	1789583904	4.989508	8.027004	1000000000	1	0	6	desktop-01	2	1000000000	1	1
15	exp_20260916T180210Z_hybrid_short_15_0	exp_20260916T180210Z_hybrid_short_15	short	1789583202	5000000000	600	1789583309	1789583333	1789583909	3.574448	9.076866	1000000000	1	0	3	phone-02	1	1000000000	1	1
16	exp_20260916T180210Z_hybrid_short_16_0	exp_20260916T180210Z_hybrid_short_16	short	1789583207	5000000000	600	1789583314	1789583350	1789583914	3.553238	9.028973	1000000000	1	0	5	phone-01	1	1000000000	1	1
17	exp_20260916T180210Z_hybrid_short_17_0	exp_20260916T180210Z_hybrid_short_17	short	1789583207	5000000000	600	1789583320	1789583343	1789583920	4.986508	7.017919	1000000000	1	0	1	cluster-02	4	1000000000	1	1
18	exp_20260916T180210Z_hybrid_short_18_0	exp_20260916T180210Z_hybrid_short_18	short	1789583212	5000000000	600	1789583320	1789583343	1789583920	5.067737	7.020865	1000000000	1	0	1	cluster-02	4	1000000000	1	1
19	exp_20260916T180210Z_hybrid_medium_1_0	exp_20260916T180210Z_hybrid_medium_1	medium	1789583212	30000000000	1200	1789583256	1789583302	1789584456	30.45913	32.107159	1000000000	1	0	4	low-power-01	1	1000000000	1	1
20	exp_20260916T180210Z_hybrid_medium_2_0	exp_20260916T180210Z_hybrid_medium_2	medium	1789583212	30000000000	1200	1789583256	1789583304	1789584456	30.45034	32.136838	1000000000	1	0	6	desktop-01	2	1000000000	1	1
21	exp_20260916T180210Z_hybrid_medium_3_0	exp_20260916T180210Z_hybrid_medium_3	medium	1789583212	30000000000	1200	1789583268	1789583320	1789584468	27.29221	30.100161	1000000000	1	0	1	cluster-02	4	1000000000	1	1
22	exp_20260916T180210Z_hybrid_medium_4_0	exp_20260916T180210Z_hybrid_medium_4	medium	1789583217	30000000000	1200	1789583268	1789583320	1789584468	27.30351	28.095144	1000000000	1	0	1	cluster-02	4	1000000000	1	1
23	exp_20260916T180210Z_hybrid_medium_5_0	exp_20260916T180210Z_hybrid_medium_5	medium	1789583217	30000000000	1200	1789583268	1789583320	1789584468	27.29822	29.096066	1000000000	1	0	1	cluster-02	4	1000000000	1	1
24	exp_20260916T180210Z_hybrid_medium_6_0	exp_20260916T180210Z_hybrid_medium_6	medium	1789583217	30000000000	1200	1789583268	1789583320	1789584468	29.85397	31.130061	1000000000	1	0	6	desktop-01	2	1000000000	1	1
25	exp_20260916T180210Z_hybrid_medium_7_0	exp_20260916T180210Z_hybrid_medium_7	medium	1789583217	30000000000	1200	1789583268	1789583360	1789584468	30.12782	32.161377	1000000000	1	0	1	cluster-02	4	1000000000	1	1
26	exp_20260916T180210Z_hybrid_medium_8_0	exp_20260916T180210Z_hybrid_medium_8	medium	1789583217	30000000000	1200	1789583268	1789583332	1789584468	20.02889	21.065999	1000000000	1	0	6	desktop-01	2	1000000000	1	1
27	exp_20260916T180210Z_hybrid_medium_9_0	exp_20260916T180210Z_hybrid_medium_9	medium	1789583222	30000000000	1200	1789583273	1789583345	1789584473	25.19141	26.072925	1000000000	1	0	4	low-power-01	1	1000000000	1	1
28	exp_20260916T180210Z_hybrid_medium_10_0	exp_20260916T180210Z_hybrid_medium_10	medium	1789583222	30000000000	1200	1789583275	1789583433	1789584475	19.05403	21.085364	1000000000	1	0	2	cluster-01	4	1000000000	1	1
29	exp_20260916T180210Z_hybrid_medium_11_0	exp_20260916T180210Z_hybrid_medium_11	medium	1789583227	30000000000	1200	1789583275	1789583452	1789584475	30.68888	32.122924	1000000000	1	0	2	cluster-01	4	1000000000	1	1
30	exp_20260916T180210Z_hybrid_medium_12_0	exp_20260916T180210Z_hybrid_medium_12	medium	1789583227	30000000000	1200	1789583275	1789583433	1789584475	19.25001	21.081879	1000000000	1	0	2	cluster-01	4	1000000000	1	1
31	exp_20260916T180210Z_hybrid_long_1_0	exp_20260916T180210Z_hybrid_long_1	long	1789583227	120000000000	3600	1789583251	1789583390	1789586851	99.49958	99.49958	1000000000	1	0	2	cluster-01	4	1000000000	1	1
32	exp_20260916T180210Z_hybrid_long_2_0	exp_20260916T180210Z_hybrid_long_2	long	1789583227	120000000000	3600	1789583251	1789583394	1789586851	99.50324	99.50324	1000000000	1	0	1	cluster-02	4	1000000000	1	1
33	exp_20260916T180210Z_hybrid_long_3_0	exp_20260916T180210Z_hybrid_long_3	long	1789583232	120000000000	3600	1789583263	1789583512	1789586863	91.49642	91.49642	1000000000	1	0	2	cluster-01	4	1000000000	1	1
34	exp_20260916T180210Z_hybrid_long_4_0	exp_20260916T180210Z_hybrid_long_4	long	1789583232	120000000000	3600	1789583263	1789583416	1789586863	99.55501	100.233073	1000000000	1	0	2	cluster-01	4	1000000000	1	1
35	exp_20260916T180210Z_hybrid_long_5_0	exp_20260916T180210Z_hybrid_long_5	long	1789583232	120000000000	3600	1789583263	1789583416	1789586863	99.65457	101.23939	1000000000	1	0	2	cluster-01	4	1000000000	1	1
36	exp_20260916T180210Z_hybrid_long_6_0	exp_20260916T180210Z_hybrid_long_6	long	1789583237	120000000000	3600	1789583263	1789583416	1789586863	99.37723	99.37723	1000000000	1	0	2	cluster-01	4	1000000000	1	1
